Region,Province,year,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance（Special Bond）(CNY,B)","Net Financing（Special Bond）(CNY,B)",Statistical_Division_Code,Province.Code,Annual_Real_Estate_Investment,Annual_Avg_Property_Price
Heze,Shandong,2018,11.4896,11.48959328,52.93,52.92867916,35.37393,39.808,37.3353,307.878,7.9,32558,28.69483,7.738835003,26176,NA,20.60321,55.18422,16.55383,80.34587814,46.17792,53.06001,NA,NA,0.322744,NA,1.304,-0.03264,9.168,8.2107,371700,370000,4033.161,28694.83
Heze,Shandong,2019,13.9165,17.93617121,78.24,100.8349694,47.45492,52.24,35.8516,340.998,6.28,38867,31.32609,7.04334,28327.49,NA,22.19223,61.90017,17.47846,78.75936758,37.85442,97.20081,NA,NA,0.1559008,NA,1.326,-0.01053,NA,NA,371700,370000,4556.559,31326.09
Heze,Shandong,2020,24.9303,31.28742409,126.94,158.4926363,86.83509,94.44825,37.7375,348.311,3.9,39718,31.42409,6.26903,29364.7013,NA,23.79,63.04079,17.89592,75.22454813,44.80755,83.9025,NA,NA,1.0196783,0.8896783,2.273,0.05589,39.57,39.32,371700,370000,5015.626,31424.09
Heze,Shandong,2021,27.8557,38.54163638,85.8812,118.8267352,110.77291,114.556,44.8596,397.667,8.8,45366,34.29383,8.79937,31871.71888,NA,28.38889,63.28391,21.86181,77.00832967,47.24003,62.0616,NA,NA,1.8027903,1.5500463,4.585,-0.0798,24.684,19.778,371700,370000,NA,34290
Hezhou,Guangxi,2016,18.9733,26.37503291,37.04,75.28223131,9.83176,NA,19.7824,51.819,8.1,25498,3.147,0.519,26883,14.467,3.2419,16.38784,1.89937,58.5881736,2.32979,2.49702,NA,NA,NA,NA,NA,NA,NA,NA,451100,450000,2908.501,3147
Hezhou,Guangxi,2017,21.1547,28.3825641,55.74,74.78131732,11.61035,12.104,17.163,54.883,7.8,26802,4.22,0.07163,28899,13.215,3.08911,17.99863,1.80541,58.44434157,2.83484,1.48781,NA,NA,NA,NA,NA,NA,NA,NA,451100,450000,3741.479,4219.75
Hezhou,Guangxi,2018,23.5277,25.06437402,55,58.59418631,14.17849,14.792,16.8604,60.2628847,8.9,29188,5.153,0.15,30864,NA,3.24978,19.27463,2.02524,62.31929546,4.467,3.712,NA,NA,NA,NA,NA,NA,NA,NA,451100,450000,4296.096,5153
Hezhou,Guangxi,2019,25.0474,26.13948675,61.58,64.26404146,17.53593,18.191,16.4895,70.011,11.8,33676,8.778,0.208,33179,NA,3.6159,21.92849,2.30631,63.7824608,4.69442,4.32914,NA,NA,NA,NA,NA,NA,NA,NA,451100,450000,5103.714,8778.13
Hezhou,Guangxi,2020,28.2332,29.07945971,69.91,69.42586369,21.28643,21.586,17.7423,75.395,7,37539,9.54503,0.252,34075,NA,4.08698,23.03526,2.6294400000000002,64.33699211,5.65138,8.76353,NA,NA,NA,NA,NA,NA,NA,NA,451100,450000,4936.565,9545.03
Hezhou,Guangxi,2021,27.1954,27.80831161,80.6648,82.4826992,24.726351,25.15,22.1003,90.921,13.9,45044,9.645,0.33,36665,24.683,4.83704,21.88679,3.12592,64.62464648,6.03095,6.59066,NA,NA,NA,NA,0.899,0.212,3.597,3.136,451100,450000,4843.622,9645
Hohhot,Inner Mongolia,2016,26.8572,27.1702818,285.91,289.2398142,85.23376,NA,64.2071,317.359,7.7,103235,52.05165,1.30868,40220,NA,26.9653,41.99738,18.802,69.72664869,2.79979,3.49281,NA,NA,2.5096688,2.2096688,20.53636,7.05924,10.54166,0.33946,150100,150000,5195.792,52051.65
Hohhot,Inner Mongolia,2017,30.7652,57.54387008,317.46,592.3178112,84.41103,82.884,49.995,274.372,5,78434,23.83997,1.59913,43518,NA,20.15,40.304,16.80636,83.4062531,6.31963,6.10343,NA,NA,0.8802984,NA,10.2796,0.49218,12.81121,0.5697,150100,150000,5661.607,23839.97
Hohhot,Inner Mongolia,2018,32.3162,60.64918337,222.83,418.202489,84.06733,87.154,57.3863,260.14,3.9,83362,17.425,1.77333,46565,NA,20.47198,35.67396,17.2221,84.12522873,17.0893,15.75333,NA,NA,NA,NA,5.25698,1.40308,2.1322,1.18391,150100,150000,8251.298,17425
Hohhot,Inner Mongolia,2019,32.2237,58.66123957,244.26,444.6664049,89.95235,94.23178,48.6013,279.15,5.463,89138,17.52248,1.80428,49397,NA,20.31169,41.79245,17.24,84.8772308,16.4617,15.60443,NA,NA,1.18614,NA,NA,NA,NA,NA,150100,150000,10028.635,17522.48
Hohhot,Inner Mongolia,2020,34.2917,63.37108695,238.8,441.2952058,96.04,96.16,49.5025,280.068,0.2,81656,24.68943,2.13,49789,NA,21.71024,43.85688,17.9625,82.73745477,18.42336,24.2922,NA,NA,0.7733688,-0.1962857,9.54757,2.83126,9.20453,5.80875,150100,150000,11066.33,24689.43
Hohhot,Inner Mongolia,2021,31.0976,59.13900886,272.58,513.9266126,97.06912837,101.6,54.4087,312.143,6.5,89828,27.07185,2.471,53026,NA,22.89248,42.07504,18.22293,79.60225367,12.97215,11.9308,NA,NA,0.5,0.12,6.578,-0.24,5.899,2.05587,150100,150000,11313.903,27071.85
Huaibei,Anhui,2016,15,20.08716944,94.53,110.3290504,11.987,12.434,41.4819,79.903,5,36427,9.20917,0.61321,27248,41.12,5.91762,14.26554,3.96866,67.06513767,1.867,2.288,NA,NA,1.7022536,NA,2.90367,0.58501,NA,NA,340600,340000,4619.567,9209.17
Huaibei,Anhui,2017,14.7107,20.06655402,143.79,196.1368239,13.59279,14.22,39.6273,92.401,7.6,41660,11.21734,0.60809,29578,50.34,6.054,15.27736,4.913,81.15295672,3.22224,4.24922,NA,NA,0.454625,-1.933244,1.05017,0.11204,1.82368,1.46574,340600,340000,5268.673,11217.34
Huaibei,Anhui,2018,14.5036,14.50363889,99.77,99.77181193,14.28884,15.142,42.1897,98.519,3.6,43962,13.17395,0.71844,31959,49.49,7.03307,16.67011,5.22703,74.32074471,7.19145,6.71093,NA,NA,0.0816667,NA,3.10581,-0.17651,1.14007,1.0992,340600,340000,5940.434,13173.95
Huaibei,Anhui,2019,13.6371,62.34581523,194.72,478.3277442,14.7,15.81,80.2857,107.794,3,47654,17.34203,0.81457,34727,42.05,14.05,17.5,11.35,80.78291815,NA,NA,NA,NA,1.5790741,0.0390741,NA,NA,NA,NA,340600,340000,6298.093,17342.03
Huaibei,Anhui,2020,15.5072,74.83768259,216.74,1045.970408,17.35415,18.518,43.5731,111.91,3.3,56661,21.41794,1.0062,36428.1,42.24,8.007,18.376,5.7144,71.36755339,NA,NA,NA,NA,5.308,4.6043928,0.891,-0.159,2.964,2.82,340600,340000,6428.522,21417.94
Huaibei,Anhui,2021,17.2442,83.22103867,237.66,1147.474574,21.09,22.38,45.2944,122.302,3.4,62019,23.8253,1.79189,39688.5,NA,8.87,19.583,6.517,73.4723788,NA,NA,NA,NA,4.7820247,3.2531044,1.659,0.111,4.427,3.62,340600,340000,7108.085,23825.3
Huaihua,Hunan,2016,14.33,31.78950089,133.08,295.191564,19.896,NA,21.064,138.823,8.1,28269,12.63441,0.0638087,22553.55806,NA,7.891,37.462,4.573,57.95209733,6.987,6.288,NA,NA,0.9576386,0.4596386,9.142,1.562,10.253,0.048,431200,430000,3180.17,12634.41
Huaihua,Hunan,2017,27.93,51.78145697,315.08,584.2300454,39.133,42.248,19.7813,140.128,7.6,28366,13.99193,0.0924046,24497.99826,NA,8.11112,41.00397,5.19244,64.01631341,4.28,4.454,NA,NA,1.12223,-0.20122,6.867,2.523,1.378,0.001,431200,430000,3643.57,13991.93
Huaihua,Hunan,2018,30.4387,51.78962891,276.3,470.1079224,46.062,46.147,19.4098,151.327,8.1,30449,20.05025,0.08165366,26703,NA,8.972,46.224,6.299,70.20731164,7.621,7.468,NA,NA,1.3756142,0.6589475,6.28,2.618,NA,NA,431200,430000,3930.65,20050.25
Huaihua,Hunan,2019,34.1022,56.1570652,234.23,385.7317916,55.131,55.24,19.3501,161.6641364,8,32452.90302,23.84057,0.14973,29107,NA,9.528,49.24,6.727,70.60243493,13.847,17.015,NA,NA,0.19,-0.5465086,NA,NA,NA,NA,431200,430000,4428.63,23840.57
Huaihua,Hunan,2020,38.4533,63.15601023,281.98,462.9456279,64.289,64.408,20.6697,167.187,3.9,36364.70038,26.50212,0.2091,30329.36947,NA,9.957,48.172,7.001,70.31234308,12.806,20.501,NA,NA,0.09444,-0.71256,NA,NA,NA,NA,431200,430000,4575.95,26502.12
Huaihua,Hunan,2021,40.5303,64.88790605,316.71,513.524482,73.676,73.908,23.843,181.78,8.4,39767.33171,29.47003,0.307289447,32634,NA,11.19809,46.96586,7.90292,70.57382107,11.64503,16.06935,NA,NA,2.103,0.8317,NA,NA,0.29392,NA,431200,430000,4520.87,29470.03
Huainan,Anhui,2016,23.0723,37.7145714,157.19,256.9441401,22.238,25.745,44.6995,96.384,6.6,27990,12.1881,0.27537,28098,34.78,9.74457,21.80016,6.34844,65.14848782,4.16251,4.89172,NA,NA,3.6,NA,2.60866,NA,3.9257,0.56672,340400,340000,4107.028,12188.1
Huainan,Anhui,2017,22.5292,49.83301049,151.05,334.1234096,23.885,28.631,43.4309,106.018,6.9,30540,19.34684,0.29925,30405,36.46,10.13169,23.32828,7.03884,69.47350343,5.66912,7.71298,NA,NA,3.2,NA,2.26526,NA,4.09837,2.15558,340400,340000,5015.146,19346.84
Huainan,Anhui,2018,21.4221,49.59245891,134.84,312.1516893,24.27788,30.04561,42.982,113.331,4.3,32487,22.22377,0.48303,32852,NA,10.53791,24.51702,7.34529,69.7034801,7.43889,8.06208,NA,NA,NA,NA,4.42033,NA,2.25689,0.98359,340400,340000,6538.294,22223.77
Huainan,Anhui,2019,20.772,48.45242233,145.03,338.2870035,26.92406,33.15131,41.746,129.617,5.2,37140,30.38424,0.598444,35825.6,NA,10.94096,26.20841,7.07033,64.62257425,7.47431,9.22474,NA,NA,1.0801256,NA,1.39,NA,2.37876,NA,340400,340000,5997.711,30384.24
Huainan,Anhui,2020,23.9649,61.06816734,175.67,448.2583999,32.04592,37.74232,36.1033,133.72,3.3,43557,28.84576,0.761935,37699.3,NA,10.40162,28.81068,6.3647,61.18950702,7.7177,13.33155,NA,NA,4.467,4.266,NA,NA,NA,NA,340400,340000,6329.671,28845.76
Huainan,Anhui,2021,25.7571,65.12191826,214.85,543.1946369,37.52942,43.79842,39.48,145.705,5.7,48008,27.11139,1.00933,41375,NA,10.96129,27.76414,7.06242,64.43055516,6.46125,11.73333,NA,NA,2.439,0.421,NA,NA,NA,NA,340400,340000,6251.818,27111.39
Huanggang,Hubei,2016,3.74,12.06539802,28.02,86.26190668,6.45,NA,27.173,172.617,7.6,27373,26.573,0.70634,24796,NA,11.95244,43.9865,7.45909,62.40642078,12.19139,7.43879,NA,NA,0.4939984,NA,NA,NA,NA,NA,421100,420000,NA,26573
Huanggang,Hubei,2017,3.51,13.84081615,24.24,120.5145564,6.739,NA,29.4214,192.183,7.6,30356,28.433,0.80607,26884,NA,13.3332,45.31799,8.43728,63.2802328,8.73857,11.29846,NA,NA,1.1013,NA,NA,NA,NA,NA,421100,420000,NA,28432.76
Huanggang,Hubei,2018,16.42,28.35789631,255.9,414.493505,35.621,38.56723,28.8524,203.5203,7.2,32124,23.866,0.94171,28978,NA,13.924,48.2595,9.258,66.48951451,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,421100,420000,NA,23866.14
Huanggang,Hubei,2019,17.29,28.25718698,284.07,170.0801476,40.168,44.821,26.4132,232.2734,6.7998,36685,26.81588,1.029078,31812,NA,14.14,53.53374,10.002,70.73550212,24.45,NA,NA,NA,0.30105,-0.09925,NA,NA,NA,NA,421100,420000,NA,26815.88
Huanggang,Hubei,2020,21.6244,37.71591328,181.22,316.0697077,46.91531,50.47821,17.4725,216.955,-6.631306,35784,24.297,0.94667,30825.828,NA,10.39998,59.52192,7.64675,73.5265837,15.05372,19.66802,NA,NA,1.0063117,0.906772,NA,NA,NA,NA,421100,420000,NA,24297
Huanggang,Hubei,2021,21.47,37.95240226,169.67,301.9649703,54.603,60.331,26.756,254.131,13.8,43550,30.45188,1.467,34032,NA,13.8604,51.80294,10.17231,73.39117197,17.409,20.605,NA,NA,0.253,-0.5859984,NA,NA,NA,NA,421100,420000,NA,30451.88
Huangshan,Anhui,2016,22.9673,36.55003999,138.15,219.7846028,13.248,14.055,44.3176,57.682,7.8,41905,11.12145,0.65332,28393,NA,7.57948,17.10263,3.99588,52.71971164,2.013,2.38,NA,NA,0.0097372,NA,3.19772,0.68079,NA,NA,341000,340000,4585.969,11121.45
Huangshan,Anhui,2017,28.0246,46.40030106,152.57,252.615234,17.132,17.802,40.4827,61.132,7.8,44251,12.35467,0.73740000000000006,30821,NA,7.51871,18.57265,3.71221,49.37296425,3.71,6.7,NA,NA,0.0097449,NA,2.11548,0.47386,NA,NA,341000,340000,5589.539,12354.67
Huangshan,Anhui,2018,27.6231,46.29728789,150.5,252.2438809,18.726,19.601,41.815,67.791,7.7,48579,15.11625,0.951,33551,NA,7.76148,18.56147,4.07741,52.53392394,4.681,6.052,NA,NA,NA,NA,3.47549,0.24018,NA,NA,341000,340000,6183.537,15116.25
Huangshan,Anhui,2019,26.1662,42.2938762,166.84,269.6728476,21.405,22.336,41.1882,81.804,7.7,57853,16.1106,1.15785,36658,NA,8.10665,19.68199,4.08299,50.36593414,4.723,6.135,NA,NA,NA,NA,NA,NA,NA,NA,341000,340000,6681.72,16110.6
Huangshan,Anhui,2020,30.062,45.53799199,170.6,258.4217587,25.56475,26.63772,40.698,85.04,2.8,63940,18.289,1.195,38725.6,NA,8.39323,20.62322,4.12186,49.1093417,6.59216,9.71232,NA,NA,NA,NA,1.59266,0.20112,4.2,4.013,341000,340000,7228.32,18289
Huangshan,Anhui,2021,32.8059,43.86786769,218.05,291.5813954,31.4074,32.65446,41.2926,95.737,9.1,71928,19.32386,1.66196,41881.8,NA,8.8293,21.3823,4.41659,50.0219723,5.57415,10.87568,NA,NA,NA,NA,1.952,0.261,5.878,5.441,341000,340000,7624.317,19323.86
Huangshi,Hubei,2016,27.498,29.56876104,108,246.6904046,35.9,17.5,47.0659,130.555,7.2,53033,13.23708,2.429,29906,50.111,10.54732,22.4097,6.74172,63.91879643,5.10124,5.32302,NA,NA,8.6212379,NA,NA,NA,NA,NA,420200,420000,NA,13237.08
Huangshi,Hubei,2017,22.2387,24.82641605,97.88,190.2164001,32.9,19.50667,49.5527,147.94,7.7,59943,15.629,3.38936,32535,56.617,11.1092,22.41896,7.31705,65.86477874,8.19944,8.12996,NA,NA,5.3653012,NA,NA,NA,NA,NA,420200,420000,NA,15629.09
Huangshi,Hubei,2018,13.1074,21.11572437,177.8,286.4372684,20.8057728,22.00266,47.4715,158.7333,7.8,64249,14.913,3.78533,35327,53.987,11.70158,24.6497,8.20266,70.0987388,NA,NA,NA,NA,10.6544545,9.6495545,NA,NA,NA,NA,420200,420000,NA,14912.94
Huangshi,Hubei,2019,13.969,31.59469362,206.51,467.048511,24.686,25.896,45.0497,176.7193,8.1999,71511,17.05741,4.05032,38725,63.873,11.95463,26.53655,8.38763,70.16218821,NA,NA,NA,NA,10.0839187,7.6462697,NA,NA,NA,NA,420200,420000,NA,17057.41
Huangshi,Hubei,2020,18.0623,57.83740521,336,1075.886818,29.646,31.446,30.8145,164.132,-5.945257,66439,14.18482,3.43687,37911.775,56.026,8.82339,28.63388,6.28392,71.21888526,NA,NA,NA,NA,15.3702784,7.8742583,NA,NA,NA,NA,420200,420000,NA,14184.82
Huangshi,Hubei,2021,18.29,59.93478546,271.63,889.6422193,34.117,38.001,47.76,186.568,13,75943,21.58699,5.019,41589,NA,12.569,43.156,9.173,72.981144080000007,NA,NA,NA,NA,9.7149645,-2.9778835,2.364,0.541,6.366,3.866,420200,420000,NA,21586.99
Huizhou,Guangdong,2016,16.55,17.52891096,122.75,131.7397522,55.584,61.77,70.768,341.21671,8.225575,71605.20644,74.76324,46.1443845,33212.82986,176.369,36.12,51.04,21.93059,60.71591916,9.22631,10.04513,NA,NA,NA,NA,NA,NA,NA,NA,441300,440000,7864.703,74763.24
Huizhou,Guangdong,2017,13.86,15.0684827,94.4,102.6394434,53.092,64.464,70.2275,383.0581853,7.613154,80204.81268,88.41949,50.417,36608.3,185.049,38.90672,55.401,24.33583,62.54916888,17.22,14.91,NA,NA,NA,NA,NA,NA,NA,NA,441300,440000,9959.265,88419.49
Huizhou,Guangdong,2018,13.7361,14.87289752,86.1,93.22663351,56.36,69.464,72.2153,410.30532,6,85418,98.39417,50.558,39574,173.157,39.301,54.422,28.06781,71.41754663,26.051,21.22,NA,NA,0.072,NA,NA,NA,NA,NA,441300,440000,10716.703,98394.17
Huizhou,Guangdong,2019,14.9936,18.02552528,90.09,108.3038894,62.6344,77.53505,65.1947,417.7410734,4.199999,86043.47548,114.99441,39.3603724,42999,165.417,40.08561,61.486,29.27093,73.02104172,29.322,33.863,NA,NA,NA,NA,NA,NA,NA,NA,441300,440000,10962.953,114994.41
Huizhou,Guangdong,2020,17.0161,21.53756455,77.72,98.37118628,71.83824,83.46505,64.6761,422.179,1.5,70190.53513,125.31308,35.98,45474.5,168.986,41.22263,63.737,29.7449,72.15672557,50.739,47.251,NA,NA,NA,NA,3.316,-0.326,10.17,9.529,441300,440000,11550.317,125313.08
Huizhou,Guangdong,2021,17.8107,23.41910875,89.03,117.0569744,88.65012,95.00049,68.6567,497.736,10.1,82112.97439,132.3321,47.2955466,49242.96674,221.585,45.54,66.33,33.5,73.561704,53.17,61.73,NA,NA,NA,NA,NA,NA,NA,NA,441300,440000,12159.227,132332.1
Huludao,Liaoning,2016,54.88,63.11499945,93.15,107.1188903,35.529,37.274,32.5469,64.73518,1.1,25347,7.98529,0.7354712,26338.17117,12.01,6.07,18.65,4.70423,77.49967051,3.15,2.91,NA,NA,NA,NA,14.23226,0.42828,1.0985,0.04,211400,210000,4284.624,7985.29
Huludao,Liaoning,2017,49.1183,51.63334676,323.83,340.3580617,35.262,37.254,37.4439,71.79,6,28158,8.37864,1.4936966,27968.50396,19.53,7.27999,19.44239,5.09119,69.93402463,3.58618,2.50334,NA,NA,NA,NA,7.6949,-0.00109,1.80647,0,211400,210000,4815.154,8378.64
Huludao,Liaoning,2018,45.242,47.87956939,299.65,317.1245813,36.77197,39.23,34.4546,81.27841,6.9,32012,9.69146,1.25021,29879.312,22.48,8.22668,23.87685,5.88698,71.55960849,3.5006,2.98814,NA,NA,NA,NA,4.51497,1.67296,0.40946,0.3,211400,210000,6092.012,9691.46
Huludao,Liaoning,2019,46.2843,51.89624292,229.22,254.1941634,37.35806,39.84,33.9362,80.7144,5.3,31802,14.02322,1.43364,32031,23.7,8.42903,24.8379,5.83123,69.18032087,4.62592,3.91519,NA,NA,NA,NA,4.38773,0.29765,0.66495,0.337,211400,210000,5350.844,14023.22
Huludao,Liaoning,2020,50.7751,54.87212725,379.92,410.8210577,39.11714,41.31,27.3946,77.04,-4.8,31514,15.40329,1.42011,32755.7037,14.87,6.95,25.37,4.53,65.17985612,3.31,4.08,NA,NA,NA,NA,4.94,0.42,1.92,1.36,211400,210000,5222.82,15403.29
Huludao,Liaoning,2021,48.1237,51.29868522,420.9,448.6698429,40.504,42.713,27.3822,84.16641,6,34822.67687,12.12868,0.9161,34852.06874,18.13,6.42334,23.45812,4.42663,68.9147702,3.17125,3.4579,NA,NA,NA,NA,NA,NA,NA,NA,211400,210000,NA,NA
Huzhou,Zhejiang,2016,11.2202,122.0855453,83.27,345.2036657,25.63115,29.58,73.1694,228.437,7.5,77110,27.422,10.223,45794,82.829,21.11792,28.86169,18.26455,86.48839469,13.2693,12.32554,NA,NA,22.3331581,20.9881581,8.45,NA,NA,NA,330500,330000,6779.951,27422
Huzhou,Zhejiang,2017,10.2765,170.3111741,76.58,484.1095894,25.44597,25.6316,73.0516,247.613,8.5,82952,30.12,11.395,49934,NA,23.74308,32.50181,20.24511,85.26741265,38.53499,31.29613,NA,NA,5.83156,3.03283,8.845,NA,NA,NA,330500,330000,8457.362,30117
Huzhou,Zhejiang,2018,24.0533,180.5997636,57.9705,435.2611483,69.30226846,70.259,72.2175,288.12,8.1,90304,52.33,13.419,54393,NA,28.7096,39.75433,24.0879,83.90190041,63.04609,59.88526,NA,NA,10.1700356,-10.4839244,1.475,-0.58,2.216,1.1604,330500,330000,10642.116,52330
Huzhou,Zhejiang,2019,23.4811,213.8505878,44.9664,409.5251941,73.318,73.414,67.7005,312.243,7.9,102593,58.627,13.63448,59028,88.87,31.60702,46.68656,27.07161,85.65062445,45.64251,43.05793,NA,NA,17.8456246,15.4440146,NA,NA,NA,NA,330500,330000,12117.16,58626.81
Huzhou,Zhejiang,2020,26.1595,270.9369438,67.9764,704.0396329,83.747,86.934,69.4757,320.14,3.3,95579,62.921,16.33419,61743,97.8,33.65565,48.4423,31.29267,92.97895004,52.92537,56.18381,NA,NA,27.6144917,21.1911059,NA,NA,NA,NA,330500,330000,12585.958,62921
Huzhou,Zhejiang,2021,28.07,286.2283762,67.97,699.6281122,102.341,103.322,78.8415,364.487,9.5,107534,68.32023,23.07,67983,124.56,41.35188,52.44939,37.95923,91.79565717,64.63127,72.18503,NA,NA,13.5202513,-0.4981125,NA,NA,NA,NA,330500,330000,13077.594,68320.23
Jiamusi,Heilongjiang,2016,13.65,23.38308298,185.2,437.722246,8.743,10.647,15.9881,84.5033247,6.369581,36878,5.26126,0.66755,24632,NA,3.77667,23.62182,2.36459,62.61044783,0.73377,0.91591,NA,NA,NA,NA,5.04872,NA,NA,NA,230800,230000,3553.75,5261.26
Jiamusi,Heilongjiang,2017,18.52,25.69780446,268.21,516.4851605,13.239,14.549,14.4924,99.2049767,6,41419,4.19944,0.7796042,26332,NA,3.97479,27.42664,2.52142,63.43530098,0.93717,1.44839,NA,NA,NA,NA,6.02184,NA,NA,NA,230800,230000,3782.123,4199.44
Jiamusi,Heilongjiang,2018,23.53,29.49054011,356.66,624.7171835,17.039,17.706,15.1285,101.2,4.3,43262,4.4834,0.65,28141,NA,4.12695,27.27936,2.74759,66.57676977,0.64753,1.24646,NA,NA,NA,NA,4.83858,2.11184,0.7758,0.6786,230800,230000,3855.807,4483.4
Jiamusi,Heilongjiang,2019,28.3274,28.32743072,408.4,408.4022624,21.6113,22.27601,14.4467,76.29107,3.576009,32788,4.50812,0.794,29869,NA,4.30404,29.79246,2.68277,62.33143744,0.97962,2.29327,NA,NA,NA,NA,5.04872,3.30763,1.35278,1.35088,230800,230000,4375.965,4508.12
Jiamusi,Heilongjiang,2020,34.7547,34.75471347,486.42,486.4199659,28.21372,30.09819,13.6319,81.17955,2.752799,37347.50719,4.76013,0.919,30658,NA,4.65923,34.17891,2.69179,57.77328013,1.14083,4.5191,NA,NA,NA,NA,6.02184,4.52654,2.12465,2.0843,230800,230000,4655.723,4760.13
Jiamusi,Heilongjiang,2021,44.8588,44.85879686,545,545.0015629,36.61375,36.967,17.2491,81.62,7.5,38247,10.19185,1.542,33150,NA,5.80613,33.66057,3.18235,54.81017476,0.91197,4.51702,NA,NA,NA,NA,6.448,4.69835,3.762,3.72641,230800,230000,NA,NA
Jiangmen,Guangdong,2016,20.3331,24.78037743,240.88,224.2407456,49.1813607,51.17551,69.6338,241.8780575,7.4,53374.09556,35.36167,19.089415,29557.15977,106.58,20.41744,29.32116,14.10171,69.06698391,6.312,6.091,NA,NA,0.002,NA,14.40306,-0.07956,NA,NA,440700,440000,5999.358,35361.67
Jiangmen,Guangdong,2017,15.7565,20.13340517,190.62,119.697779,42.3889067,51.77551,66.726,269.02505,8.130215,59089,45.05563,20.437,32477.8,99.168,22.23728,33.32625,15.6119,70.20597843,23.01327,18.54026,NA,NA,0.04,NA,3.30478,-0.47825,NA,NA,440700,440000,7234.829,45055.63
Jiangmen,Guangdong,2018,15.2243,20.07167882,94.96,125.1875369,44.15685,54.17551,64.5841,290.041,7.8,63328,57.50988,22.319,35466,108.524,24.40479,37.78763,17.30368,70.90280228,21.70232,21.24943,NA,NA,0.3176231,NA,1.89743,-0.93026,NA,NA,440700,440000,8606.506,57509.88
Jiangmen,Guangdong,2019,14.2998,19.14221957,89.31,119.5582321,44.996456,58.51551,60.5635,314.6643262,4.299999,68194.03505,71.74549,20.6890031,38595,100.86,25.67989,42.40161,17.434,67.8896989,24.14536,25.01687,NA,NA,NA,NA,NA,NA,NA,NA,440700,440000,8064.789,71745.49
Jiangmen,Guangdong,2020,15.8867,23.38982865,104.68,154.1130731,50.8523878,63.52768,59.6772,320.095,2.2,66984.47344,78.32491,20.648,39922.9,102.795,26.4,44.238,16.879,63.93560606,21.805,25.49,NA,NA,0.4424839,NA,NA,NA,NA,NA,440700,440000,8169.48,78324.91
Jiangmen,Guangdong,2021,20.0498,32.09638906,143.21,229.2763384,72.2049507,75.1171044,60.7421,360.128,8.4,74721.56272,70.24665,27.692536,43621.82677,120.192,27.98378,46.0698,17.685,63.19732359,21.32053,28.04443,NA,NA,0.0316779,-0.0103221,10.063,6.92,19.859,14.265,440700,440000,8433.018,70246.65
Jiaozuo,Henan,2016,6.9447,13.94441598,100.6,201.9897166,14.54971,15.77996,57.009,209.50796,8.278605,59182.62995,11.26,1.94987,26876,121.2,12.41772,21.78204,7.89395,63.57004345,2.04028,2.74708,NA,NA,0.7582857,0.0782857,3.49804,0.65036,1.34601,0.57589,410800,410000,3938.47,11260
Jiaozuo,Henan,2017,6.4679,14.05751878,79.77,170.8098609,14.74745,17.26659,55.8504,228.00993,7.350276,64173.01473,11.767,2.19547,29219.58607,132.086,13.37866,23.95444,8.61685,64.40742197,5.37053,5.56,NA,NA,2.665489,NA,2.34853,0.44986,0.71709,0.625,410800,410000,4439.717,11766.96
Jiaozuo,Henan,2018,6.8454,12.88972349,68.37,128.7444678,16.23385,19.10139,54.0982,237.1498,6.3,66329.17,10.576,2.44,31499.16,NA,14.55042,26.89631,10.22736,70.28910506,9.1617,8.26661,NA,NA,NA,NA,1.78603,1.03627,0.99313,0.33974,410800,410000,4422.881,10576
Jiaozuo,Henan,2019,6.9174,14.56422829,81.06,170.6569454,19.09979,22.33332,52.5818,276.1114384,8,76827.68024,10.54,2.179,33956,NA,15.6469,29.75726,10.9592,70.04071094,7.82259,8.73228,NA,NA,0.255,0.155,2.05025,1.20252,NA,NA,410800,410000,5080.329,10540.1
Jiaozuo,Henan,2020,13.2002,25.50389317,117.61,227.2299161,28.03201,35.10045,49.3523,212.3603611,-20.628077,60383.68457,10.528,NA,34431.52573,NA,15.85337,32.12287,9.93307,62.65588957,7.93857,16.39825,NA,NA,0.571074,NA,2.23137,1.13132,9.148,7.92081,410800,410000,5255.2,10528
