Region,Province.Code,Carbon Emissions,year,Province,Statistical_Division_Code,Latitude,Longitude
Heihe,230000,6.340377331,2014,Heilongjiang,231100,50.25,127.48
Heihe,230000,NA,2006,Heilongjiang,231100,50.25,127.48
Heihe,230000,NA,2001,Heilongjiang,231100,50.25,127.48
Heihe,230000,NA,2019,Heilongjiang,231100,50.25,127.48
Heihe,230000,NA,2002,Heilongjiang,231100,50.25,127.48
Heihe,230000,6.297327247,2015,Heilongjiang,231100,50.25,127.48
Heihe,230000,NA,2005,Heilongjiang,231100,50.25,127.48
Hengshui,130000,12.07559429,2008,Hebei,131100,37.73,115.68
Hengshui,130000,NA,2019,Hebei,131100,37.73,115.68
Hengshui,130000,11.66977066,2014,Hebei,131100,37.73,115.68
Hengshui,130000,13.10554507,2018,Hebei,131100,37.73,115.68
Hengshui,130000,12.99121242,2016,Hebei,131100,37.73,115.68
Hengshui,130000,NA,1997,Hebei,131100,37.73,115.68
Hengshui,130000,NA,2001,Hebei,131100,37.73,115.68
Hengshui,130000,13.94558108,2017,Hebei,131100,37.73,115.68
Hengshui,130000,10.76667345,2007,Hebei,131100,37.73,115.68
Hengshui,130000,10.43526959,2005,Hebei,131100,37.73,115.68
Hengshui,130000,7.024548091,2004,Hebei,131100,37.73,115.68
Hengshui,130000,12.88932715,2012,Hebei,131100,37.73,115.68
Hengshui,130000,11.26927172,2013,Hebei,131100,37.73,115.68
Hengshui,130000,7.060650211,2000,Hebei,131100,37.73,115.68
Hengshui,130000,10.51543095,2011,Hebei,131100,37.73,115.68
Hengshui,130000,6.665122382,2002,Hebei,131100,37.73,115.68
Hengshui,130000,7.06842785,2003,Hebei,131100,37.73,115.68
Hengshui,130000,11.35835547,2015,Hebei,131100,37.73,115.68
Hengshui,130000,NA,1999,Hebei,131100,37.73,115.68
Hengshui,130000,NA,1995,Hebei,131100,37.73,115.68
Hengshui,130000,9.950721748,2010,Hebei,131100,37.73,115.68
Hengshui,130000,10.27199524,2006,Hebei,131100,37.73,115.68
Hengshui,130000,NA,1998,Hebei,131100,37.73,115.68
Hengshui,130000,10.32427088,2009,Hebei,131100,37.73,115.68
Hengyang,430000,17.35175561,2006,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2007,Hunan,430400,26.935,112.47
Hengyang,430000,16.9972971,2005,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2004,Hunan,430400,26.935,112.47
Hengyang,430000,NA,1997,Hunan,430400,26.935,112.47
Hengyang,430000,NA,1995,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2002,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2003,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2000,Hunan,430400,26.935,112.47
Hengyang,430000,NA,1999,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2008,Hunan,430400,26.935,112.47
Hengyang,430000,NA,1998,Hunan,430400,26.935,112.47
Hengyang,430000,22.58267337,2009,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2019,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2017,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2012,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2013,Hunan,430400,26.935,112.47
Hengyang,430000,24.81550663,2010,Hunan,430400,26.935,112.47
Hengyang,430000,28.18143249,2011,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2015,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2014,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2018,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2016,Hunan,430400,26.935,112.47
Hengyang,430000,NA,2001,Hunan,430400,26.935,112.47
Heyuan,440000,NA,1998,Guangdong,441600,23.73,114.7
Heyuan,440000,8.993533808,2011,Guangdong,441600,23.73,114.7
Heyuan,440000,NA,1995,Guangdong,441600,23.73,114.7
Heyuan,440000,NA,1997,Guangdong,441600,23.73,114.7
Heyuan,440000,10.30957339,2014,Guangdong,441600,23.73,114.7
Heyuan,440000,7.659267875,2012,Guangdong,441600,23.73,114.7
Heyuan,440000,9.783494395,2010,Guangdong,441600,23.73,114.7
Heyuan,440000,10.76758551,2013,Guangdong,441600,23.73,114.7
Heyuan,440000,7.375707236,2009,Guangdong,441600,23.73,114.7
Heyuan,440000,NA,2000,Guangdong,441600,23.73,114.7
Heyuan,440000,10.38270752,2015,Guangdong,441600,23.73,114.7
Heyuan,440000,4.148407991,2008,Guangdong,441600,23.73,114.7
Heyuan,440000,NA,1999,Guangdong,441600,23.73,114.7
Heyuan,440000,3.554887875,2005,Guangdong,441600,23.73,114.7
Heyuan,440000,NA,2017,Guangdong,441600,23.73,114.7
Heyuan,440000,NA,2016,Guangdong,441600,23.73,114.7
Heyuan,440000,2.678792557,2004,Guangdong,441600,23.73,114.7
Heyuan,440000,3.857541496,2006,Guangdong,441600,23.73,114.7
Heyuan,440000,2.617078486,2003,Guangdong,441600,23.73,114.7
Heyuan,440000,1.429684389,2001,Guangdong,441600,23.73,114.7
Heyuan,440000,2.101996975,2002,Guangdong,441600,23.73,114.7
Heyuan,440000,NA,2018,Guangdong,441600,23.73,114.7
Heyuan,440000,4.514571397,2007,Guangdong,441600,23.73,114.7
Heyuan,440000,NA,2019,Guangdong,441600,23.73,114.7
Heze,370000,27.48032276,2011,Shandong,371700,35.2336,115.4811
Heze,370000,NA,2017,Shandong,371700,35.2336,115.4811
Heze,370000,NA,2019,Shandong,371700,35.2336,115.4811
Heze,370000,20.6946168,2010,Shandong,371700,35.2336,115.4811
Heze,370000,NA,1995,Shandong,371700,35.2336,115.4811
Heze,370000,NA,2018,Shandong,371700,35.2336,115.4811
Heze,370000,16.83256399,2008,Shandong,371700,35.2336,115.4811
Heze,370000,18.35842742,2009,Shandong,371700,35.2336,115.4811
Heze,370000,NA,2016,Shandong,371700,35.2336,115.4811
Heze,370000,15.36302048,2007,Shandong,371700,35.2336,115.4811
Heze,370000,NA,1997,Shandong,371700,35.2336,115.4811
Heze,370000,3.816469655,1998,Shandong,371700,35.2336,115.4811
Heze,370000,NA,1999,Shandong,371700,35.2336,115.4811
Heze,370000,34.87593703,2013,Shandong,371700,35.2336,115.4811
Heze,370000,5.978946666,2003,Shandong,371700,35.2336,115.4811
Heze,370000,9.058320307,2004,Shandong,371700,35.2336,115.4811
Heze,370000,NA,2015,Shandong,371700,35.2336,115.4811
Heze,370000,35.25433478,2012,Shandong,371700,35.2336,115.4811
Heze,370000,13.9578986,2006,Shandong,371700,35.2336,115.4811
Heze,370000,45.62590473,2014,Shandong,371700,35.2336,115.4811
Heze,370000,6.031750263,2002,Shandong,371700,35.2336,115.4811
Heze,370000,3.47478239,2001,Shandong,371700,35.2336,115.4811
Heze,370000,10.94501331,2005,Shandong,371700,35.2336,115.4811
Heze,370000,3.389795003,2000,Shandong,371700,35.2336,115.4811
Hezhou,450000,NA,2004,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,1995,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,2003,Guangxi,451100,24.42,111.55
Hezhou,450000,3.208524289,2010,Guangxi,451100,24.42,111.55
Hezhou,450000,3.264422741,2011,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,2013,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,2002,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,1997,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,1998,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,2014,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,2006,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,2019,Guangxi,451100,24.42,111.55
Hezhou,450000,7.822275734,2016,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,1999,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,2001,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,2005,Guangxi,451100,24.42,111.55
Hezhou,450000,2.502178704,2009,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,2007,Guangxi,451100,24.42,111.55
Hezhou,450000,6.019143813,2012,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,2015,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,2008,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,2000,Guangxi,451100,24.42,111.55
Hezhou,450000,9.949436229,2017,Guangxi,451100,24.42,111.55
Hezhou,450000,NA,2018,Guangxi,451100,24.42,111.55
Hohhot,150000,73.98907085,2017,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,73.090614,2018,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,88.62347152,2014,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,40.36482972,2005,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,88.71325194,2011,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,NA,1997,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,59.95312765,2008,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,22.62470091,2004,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,7.966035897,2000,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,89.35652412,2013,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,NA,1995,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,67.39082952,2010,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,74.19225088,2019,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,5.109313341,2001,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,80.85192513,2012,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,80.02049817,2016,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,86.28011003,2015,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,64.16712925,2009,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,5.063049171,1999,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,7.455317227,2002,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,NA,1998,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,49.18161483,2006,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,38.6223984,2007,Inner Mongolia,150100,40.83,111.73
Hohhot,150000,11.3327782,2003,Inner Mongolia,150100,40.83,111.73
Honghe,530000,NA,2012,Yunnan,532500,23.37,102.42
Honghe,530000,39.36339019,2013,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2017,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2018,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2002,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2011,Yunnan,532500,23.37,102.42
Honghe,530000,NA,1998,Yunnan,532500,23.37,102.42
Honghe,530000,36.19455116,2014,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2000,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2001,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2016,Yunnan,532500,23.37,102.42
Honghe,530000,NA,1999,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2019,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2003,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2004,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2009,Yunnan,532500,23.37,102.42
Honghe,530000,NA,1995,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2010,Yunnan,532500,23.37,102.42
Honghe,530000,NA,1997,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2015,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2005,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2006,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2007,Yunnan,532500,23.37,102.42
Honghe,530000,NA,2008,Yunnan,532500,23.37,102.42
Huai'an,320000,25.47035868,2008,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,NA,2004,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,24.13019073,2007,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,29.17420841,2010,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,29.83888369,2011,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,34.71786622,2005,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,NA,2006,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,30.80294375,2016,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,NA,2019,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,NA,2003,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,NA,2002,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,33.35187562,2015,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,NA,2001,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,NA,2018,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,NA,1999,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,32.60777972,2012,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,NA,2000,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,33.71907321,2014,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,25.02834373,2009,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,NA,1998,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,NA,1995,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,34.0926394,2013,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,39.43707557,2017,Jiangsu,320800,33.5511,119.1132
Huai'an,320000,NA,1997,Jiangsu,320800,33.5511,119.1132
Huaibei,340000,76.24924247,2015,Anhui,340600,33.95,116.8
Huaibei,340000,71.62660549,2012,Anhui,340600,33.95,116.8
Huaibei,340000,71.94702345,2013,Anhui,340600,33.95,116.8
Huaibei,340000,15.43407843,2001,Anhui,340600,33.95,116.8
Huaibei,340000,63.49071196,2018,Anhui,340600,33.95,116.8
Huaibei,340000,70.02723752,2014,Anhui,340600,33.95,116.8
Huaibei,340000,17.53708299,2003,Anhui,340600,33.95,116.8
Huaibei,340000,66.0241648,2011,Anhui,340600,33.95,116.8
Huaibei,340000,NA,1998,Anhui,340600,33.95,116.8
Huaibei,340000,NA,2002,Anhui,340600,33.95,116.8
Huaibei,340000,60.64498188,2019,Anhui,340600,33.95,116.8
Huaibei,340000,NA,2000,Anhui,340600,33.95,116.8
Huaibei,340000,NA,2004,Anhui,340600,33.95,116.8
Huaibei,340000,NA,1997,Anhui,340600,33.95,116.8
Huaibei,340000,22.3627313,2005,Anhui,340600,33.95,116.8
Huaibei,340000,55.05323692,2010,Anhui,340600,33.95,116.8
Huaibei,340000,NA,1995,Anhui,340600,33.95,116.8
Huaibei,340000,75.70159918,2017,Anhui,340600,33.95,116.8
Huaibei,340000,NA,1999,Anhui,340600,33.95,116.8
Huaibei,340000,72.16115182,2016,Anhui,340600,33.95,116.8
Huaibei,340000,25.97262563,2006,Anhui,340600,33.95,116.8
Huaibei,340000,27.77569228,2007,Anhui,340600,33.95,116.8
Huaibei,340000,31.70077491,2008,Anhui,340600,33.95,116.8
Huaibei,340000,46.94742479,2009,Anhui,340600,33.95,116.8
Huaihua,430000,8.715712584,2014,Hunan,431200,27.57,110
Huaihua,430000,10.30422743,2015,Hunan,431200,27.57,110
Huaihua,430000,NA,2005,Hunan,431200,27.57,110
Huaihua,430000,NA,2004,Hunan,431200,27.57,110
Huaihua,430000,8.203023942,2011,Hunan,431200,27.57,110
Huaihua,430000,8.827481745,2013,Hunan,431200,27.57,110
Huaihua,430000,NA,2003,Hunan,431200,27.57,110
Huaihua,430000,9.669874177,2016,Hunan,431200,27.57,110
Huaihua,430000,9.172967223,2017,Hunan,431200,27.57,110
Huaihua,430000,8.533565819,2012,Hunan,431200,27.57,110
Huaihua,430000,NA,2002,Hunan,431200,27.57,110
Huaihua,430000,NA,2000,Hunan,431200,27.57,110
Huaihua,430000,NA,2001,Hunan,431200,27.57,110
Huaihua,430000,7.316673161,2006,Hunan,431200,27.57,110
Huaihua,430000,8.778784773,2018,Hunan,431200,27.57,110
Huaihua,430000,8.83747416,2019,Hunan,431200,27.57,110
Huaihua,430000,NA,1995,Hunan,431200,27.57,110
Huaihua,430000,9.64401418,2010,Hunan,431200,27.57,110
Huaihua,430000,NA,1997,Hunan,431200,27.57,110
Huaihua,430000,NA,1999,Hunan,431200,27.57,110
Huaihua,430000,8.065607092,2009,Hunan,431200,27.57,110
Huaihua,430000,NA,1998,Hunan,431200,27.57,110
Huaihua,430000,8.204177602,2008,Hunan,431200,27.57,110
Huaihua,430000,NA,2007,Hunan,431200,27.57,110
Huainan,340000,44.50228734,2011,Anhui,340400,32.63,117
Huainan,340000,38.77472095,2008,Anhui,340400,32.63,117
Huainan,340000,NA,1997,Anhui,340400,32.63,117
Huainan,340000,38.77602572,2009,Anhui,340400,32.63,117
Huainan,340000,54.52639724,2015,Anhui,340400,32.63,117
Huainan,340000,NA,2001,Anhui,340400,32.63,117
Huainan,340000,44.77499677,2013,Anhui,340400,32.63,117
Huainan,340000,50.29227098,2010,Anhui,340400,32.63,117
Huainan,340000,45.57085832,2012,Anhui,340400,32.63,117
Huainan,340000,22.8181866,2006,Anhui,340400,32.63,117
Huainan,340000,NA,1999,Anhui,340400,32.63,117
Huainan,340000,NA,2007,Anhui,340400,32.63,117
Huainan,340000,NA,2005,Anhui,340400,32.63,117
Huainan,340000,NA,2000,Anhui,340400,32.63,117
Huainan,340000,NA,2018,Anhui,340400,32.63,117
Huainan,340000,NA,2002,Anhui,340400,32.63,117
Huainan,340000,NA,2003,Anhui,340400,32.63,117
Huainan,340000,NA,2019,Anhui,340400,32.63,117
Huainan,340000,58.38177253,2014,Anhui,340400,32.63,117
Huainan,340000,NA,1998,Anhui,340400,32.63,117
Huainan,340000,NA,1995,Anhui,340400,32.63,117
Huainan,340000,NA,2004,Anhui,340400,32.63,117
Huainan,340000,67.35059695,2017,Anhui,340400,32.63,117
Huainan,340000,65.52169708,2016,Anhui,340400,32.63,117
Huanggang,420000,NA,1997,Hubei,421100,30.45,114.87
Huanggang,420000,17.14508398,2013,Hubei,421100,30.45,114.87
Huanggang,420000,16.02095963,2010,Hubei,421100,30.45,114.87
Huanggang,420000,NA,1998,Hubei,421100,30.45,114.87
Huanggang,420000,NA,1999,Hubei,421100,30.45,114.87
Huanggang,420000,NA,1995,Hubei,421100,30.45,114.87
Huanggang,420000,10.14994922,2008,Hubei,421100,30.45,114.87
Huanggang,420000,11.77754176,2009,Hubei,421100,30.45,114.87
Huanggang,420000,NA,2000,Hubei,421100,30.45,114.87
Huanggang,420000,15.7905678,2014,Hubei,421100,30.45,114.87
Huanggang,420000,NA,2001,Hubei,421100,30.45,114.87
Huanggang,420000,18.71035325,2011,Hubei,421100,30.45,114.87
Huanggang,420000,16.84661994,2012,Hubei,421100,30.45,114.87
Huanggang,420000,14.06659507,2016,Hubei,421100,30.45,114.87
Huanggang,420000,9.94413476,2007,Hubei,421100,30.45,114.87
Huanggang,420000,15.53203517,2015,Hubei,421100,30.45,114.87
Huanggang,420000,8.251902557,2005,Hubei,421100,30.45,114.87
Huanggang,420000,9.710139047,2006,Hubei,421100,30.45,114.87
Huanggang,420000,NA,2019,Hubei,421100,30.45,114.87
Huanggang,420000,NA,2004,Hubei,421100,30.45,114.87
Huanggang,420000,NA,2002,Hubei,421100,30.45,114.87
Huanggang,420000,NA,2018,Hubei,421100,30.45,114.87
Huanggang,420000,NA,2003,Hubei,421100,30.45,114.87
Huanggang,420000,NA,2017,Hubei,421100,30.45,114.87
Huangnan,630000,NA,2015,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2011,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2013,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2014,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2001,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2008,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2009,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2010,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2012,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,1999,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2000,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,1995,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2007,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2002,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2003,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2016,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2018,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2019,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,1997,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,1998,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2017,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2006,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2004,Qinghai,632300,35.52,102.02
Huangnan,630000,NA,2005,Qinghai,632300,35.52,102.02
Huangshan,340000,1.958245184,2016,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,NA,2004,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,NA,2005,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,1.423888915,2009,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,1.779222963,2013,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,NA,2003,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,1.761504936,2018,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,1.990148831,2015,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,NA,1997,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,NA,2001,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,1.34458885,2011,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,NA,2000,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,NA,1999,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,1.642300759,2012,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,2.063245048,2017,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,1.34221074,2010,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,1.482238022,2008,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,1.804391317,2019,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,2.121114179,2014,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,1.171510998,2006,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,NA,1995,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,NA,1998,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,1.239627669,2007,Anhui,341000,30.009999999999998,118.22999999999999
Huangshan,340000,NA,2002,Anhui,341000,30.009999999999998,118.22999999999999
Huangshi,420000,29.43858162,2018,Hubei,420200,30.1995,115.0389
Huangshi,420000,32.48156738,2015,Hubei,420200,30.1995,115.0389
Huangshi,420000,NA,2000,Hubei,420200,30.1995,115.0389
Huangshi,420000,30.59690866,2014,Hubei,420200,30.1995,115.0389
Huangshi,420000,24.43573798,2006,Hubei,420200,30.1995,115.0389
Huangshi,420000,16.51721285,2003,Hubei,420200,30.1995,115.0389
Huangshi,420000,34.70180123,2019,Hubei,420200,30.1995,115.0389
Huangshi,420000,29.00513037,2016,Hubei,420200,30.1995,115.0389
Huangshi,420000,NA,1999,Hubei,420200,30.1995,115.0389
Huangshi,420000,32.04586993,2011,Hubei,420200,30.1995,115.0389
Huangshi,420000,15.23446654,2001,Hubei,420200,30.1995,115.0389
Huangshi,420000,27.75189487,2013,Hubei,420200,30.1995,115.0389
Huangshi,420000,25.48833395,2005,Hubei,420200,30.1995,115.0389
Huangshi,420000,18.20680415,2004,Hubei,420200,30.1995,115.0389
Huangshi,420000,16.82379189,2002,Hubei,420200,30.1995,115.0389
Huangshi,420000,30.457648,2017,Hubei,420200,30.1995,115.0389
Huangshi,420000,22.92897095,2008,Hubei,420200,30.1995,115.0389
Huangshi,420000,NA,1995,Hubei,420200,30.1995,115.0389
Huangshi,420000,23.69932041,2007,Hubei,420200,30.1995,115.0389
Huangshi,420000,27.06778412,2012,Hubei,420200,30.1995,115.0389
Huangshi,420000,NA,1998,Hubei,420200,30.1995,115.0389
Huangshi,420000,26.70361442,2010,Hubei,420200,30.1995,115.0389
Huangshi,420000,NA,1997,Hubei,420200,30.1995,115.0389
Huangshi,420000,23.03651145,2009,Hubei,420200,30.1995,115.0389
Huizhou,440000,31.67306469,2019,Guangdong,441300,23.12,114.42
Huizhou,440000,12.00494045,2008,Guangdong,441300,23.12,114.42
Huizhou,440000,34.02937172,2018,Guangdong,441300,23.12,114.42
Huizhou,440000,15.83749402,2009,Guangdong,441300,23.12,114.42
Huizhou,440000,20.31105885,2010,Guangdong,441300,23.12,114.42
Huizhou,440000,NA,2017,Guangdong,441300,23.12,114.42
Huizhou,440000,5.088789096,2002,Guangdong,441300,23.12,114.42
Huizhou,440000,5.647011304,2003,Guangdong,441300,23.12,114.42
Huizhou,440000,5.978568121,2004,Guangdong,441300,23.12,114.42
Huizhou,440000,10.9341825,2007,Guangdong,441300,23.12,114.42
Huizhou,440000,8.976251468,2006,Guangdong,441300,23.12,114.42
Huizhou,440000,32.7772085,2012,Guangdong,441300,23.12,114.42
Huizhou,440000,26.31812897,2013,Guangdong,441300,23.12,114.42
Huizhou,440000,5.517791118,2005,Guangdong,441300,23.12,114.42
Huizhou,440000,24.4042362,2011,Guangdong,441300,23.12,114.42
Huizhou,440000,5.601238913,2001,Guangdong,441300,23.12,114.42
Huizhou,440000,5.005034989,2000,Guangdong,441300,23.12,114.42
Huizhou,440000,NA,1998,Guangdong,441300,23.12,114.42
Huizhou,440000,29.32452809,2014,Guangdong,441300,23.12,114.42
Huizhou,440000,25.27079099,2016,Guangdong,441300,23.12,114.42
Huizhou,440000,NA,1999,Guangdong,441300,23.12,114.42
Huizhou,440000,NA,1997,Guangdong,441300,23.12,114.42
Huizhou,440000,24.85255019,2015,Guangdong,441300,23.12,114.42
Huizhou,440000,NA,1995,Guangdong,441300,23.12,114.42
Huludao,210000,NA,1999,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2005,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2004,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2017,Liaoning,211400,40.72,120.83
Huludao,210000,NA,1998,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2019,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2001,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2016,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2002,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2006,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2018,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2000,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2014,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2015,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2011,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2013,Liaoning,211400,40.72,120.83
Huludao,210000,NA,1997,Liaoning,211400,40.72,120.83
Huludao,210000,NA,1995,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2003,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2008,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2007,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2012,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2010,Liaoning,211400,40.72,120.83
Huludao,210000,NA,2009,Liaoning,211400,40.72,120.83
Huzhou,330000,19.24094771,2003,Zhejiang,330500,30.9,120.08
