Region,Province,year,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance（Special Bond）(CNY,B)","Net Financing（Special Bond）(CNY,B)",Statistical_Division_Code,Province.Code,Annual_Real_Estate_Investment,Annual_Avg_Property_Price
Qujing,Yunnan,2020,17.1811,21.306901196921626,80.7632,100.15729837498044,50.84493,54.729,29.1308,295.935,6.6,51244,NA,1.389,38657,NA,15.50452,53.22375,10.56296,68.12826195199851,4.98841,18.77634,NA,NA,NA,NA,2.31514,0.4581399999999999,NA,NA,530300,530000,NA,NA
Qujing,Yunnan,2021,18.1192,21.1367291188246,97.0014,113.15566855832682,61.495000000000005,66.22813,33.2586,339.391,12,59194,NA,1.215,42498,NA,16.70165,50.21757,11.64976,69.75215023665326,5.76642,15.12914,NA,NA,NA,NA,3.675,-0.02383999999999986,12.002,10.695,530300,530000,NA,NA
Quzhou,Zhejiang,2016,NA,NA,NA,NA,NA,NA,38.1911,125.159,7.1,58281,12.425,4.235,36188,36.425,10.25553,26.85317,8.27801,80.71752508159013,9.79737,10.65723,NA,NA,1.22,NA,7.730929999999999,2.8555699999999997,1.56702,0,330800,330000,7755.301,12425
Quzhou,Zhejiang,2017,20.8673,45.44825292839168,51.79,112.78302181620047,27.78,27.927,37.0371,133.127,7.3,61250,15.85,5.372,39577,38.421,11.12838,30.04654,8.908719999999999,80.05405997997912,19.07721,21.35318,NA,NA,0.25,NA,2.998,2.6100000000000003,3.1196200000000003,3.04,330800,330000,10536.302,15854.05
Quzhou,Zhejiang,2018,25.2004,54.59624795729816,57.1352,123.78240330848436,36.71904,36.744,35.9879,145.708,7.2,66936,25.343,5.306,43126,38.919,12.8096,35.59423,10.68791,83.43671933549837,22.04195,25.63184,NA,NA,0.215,NA,3.819,3.81,5.132,4.75,330800,330000,11699.495,25343
Quzhou,Zhejiang,2019,29.4067,66.18326903544919,59.2342,133.313419866562,46.2721,46.329,30.5398,157.352,6.7,71087,22.045,5.042,46933,41.149,13.71245,44.90028,11.09965,80.94578284697482,24.97134,23.84935,NA,NA,NA,NA,3.53,3.09389,7.01,6.4621,330800,330000,12384.065,22045.32
Quzhou,Zhejiang,2020,36.9955,89.99641126765582,64.5613,157.05408431560997,60.64,60.729,30.6548,163.91199999999998,3.5,72192,20.81,5.196,49300,41.361,14.0905,45.965050000000005,11.79559,83.71306908910259,37.483,40.55723,NA,NA,1.3416666999999998,1.1416666999999998,NA,NA,10.986,10.888,330800,330000,13573.447,20810
Quzhou,Zhejiang,2021,16.6314,78.09348377229274,65.19,132.66304141115629,31.19411,31.239,31.6432,187.561,8.7,82174,25.43812,7.617,54577,51.791,16.39311,51.80615,13.9798,85.27851030097402,48.53471,43.86528,NA,NA,2.2733288000000003,-0.2883378999999998,NA,NA,NA,NA,330800,330000,16951.318,25438.12
Sanmenxia,Henan,2016,7.5593,12.147754257223086,84.38,135.59968274865716,10.0226,11.599,53.5942,132.58631,7.505464,58893.731812,11.463,1.092,25254.10213,70.087,10.01216,18.68141,6.839,68.30693876246484,1.83064,2.47611,NA,NA,NA,NA,NA,NA,NA,NA,411200,410000,3221.866,11463
Sanmenxia,Henan,2017,7.4453,14.703730279776533,72.45,143.07341022832009,10.77647,13.034,50.9176,144.74159,8.152345,63977.011139,12.553,1.17271,27562.3,73.382,10.81839,21.24684,7.608,70.32469711297152,4.0507800000000005,3.98675,NA,NA,NA,NA,2.90154,NA,1.50799,NA,411200,410000,3491.531,12553.34
Sanmenxia,Henan,2018,10.0609,17.579174001713405,80.73,141.0615571148551,13.27048,15.581,49.1053,131.901,8,67275.09,13.434,1.685,29822.08,NA,12.02017,24.47834,8.46058,70.38652531536576,4.26173,4.2633600000000005,NA,NA,0.032,NA,1.18542,0.7693700000000001,1.7642,1.7346,411200,410000,3991.877,13434
Sanmenxia,Henan,2019,11.2072,24.298478581671024,93.02,201.671352638108,16.18121,18.65009,49.1696,144.3824074,7.5,63472.98545,15.224,2.287,32178,NA,13.13726,26.71828,9.21592,70.1510056130426,3.87622,4.443849999999999,NA,NA,0.3100982,NA,NA,NA,NA,NA,411200,410000,4030.834,15223.98
Sanmenxia,Henan,2020,13.7575,36.716738706690215,114,304.2628885681791,19.95803,23.50909,49.9344,145.0706309,3.096085,71540.896974,13.691,2.5620000000000003,32789.4,NA,13.53241,27.10038,8.47549,62.6310465024338,3.91059,7.3147199999999986,NA,NA,0.15490529999999997,-0.15519290000000002,1.637,0.6973,3.499,3.07078,411200,410000,4209.711,13691
Sanmenxia,Henan,2021,17.065,40.33406654916692,127.87,302.22984744991885,27.00598,29.336,56.8638,158.2535633,7.483595,77700.968867,12.836000000000002,4.202,35150,NA,14.24354,25.04851,8.90105,62.491838405340246,6.771179999999999,7.36891,NA,NA,NA,NA,1.752,0.5379999999999999,6.776999999999999,6.519,411200,410000,NA,NA
Sanya,Hainan,2016,35.7864,35.786437242919725,84.7,84.69665488007286,17.01848,17.30284517,71.2252,47.55567,7.8,63273,41.00443,0.56271,31103,1.52629,8.95772,12.57662,6.05128,67.55379717160169,6.836119999999999,7.81765,NA,NA,NA,NA,2.26254,0.4099999999999998,3.56841,0.7600000000000001,460200,460000,18125.436,41004.43
Sanya,Hainan,2017,34.821,34.82095950477856,74.786,74.78596292881514,18.4289963,18.77349,71.4975,52.92501,7.6,69780,29.647,0.73982,33638,1.80795,9.29619,13.00212,7.002840000000001,75.33021592717016,9.44741,11.28072,NA,NA,NA,NA,3.33361,0.075,3.89499,0.8800000000000001,460200,460000,23410.425,54976.36
Sanya,Hainan,2018,36.9758,36.98036193867441,84.3503,84.36076538569976,22.01943715,22.34201,56.1621,59.551,7.2,77434,40.31432,0.951,36417,1.85315,10.04248,17.88124,7.61557,75.833559041193,5.182589999999999,8.11026,NA,NA,NA,NA,1.193,0.6168899999999999,2.98,NA,460200,460000,23246.865,40314.32
Sanya,Hainan,2019,41.7027,41.75084783572275,84.2118,84.30903893294636,28.26863759,28.51744,50.6549,67.78614,6.4,87105,29.993150000000004,1.412,39308,NA,10.9098,21.53751,7.6417,70.04436378302077,10.20875,13.1907,NA,NA,NA,NA,2.548,2.21872,5.08,4.06545,460200,460000,23765.341,29993.15
Sanya,Hainan,2020,109.6294,110.88235745700392,216.8816,219.36043481222816,76.237584,35.36864,55.294,69.5412,3.1,68656,33.98887,2.494,40547,NA,11.04102,19.96786,6.20251,56.17696553398146,11.02055,18.968,NA,NA,0.6,NA,2.76,0.80336,7.040000000000001,6.1049500000000005,460200,460000,27219.525,33988.87
Sanya,Hainan,2021,51.591,53.22456707791204,127.4653,131.5014062791399,43.0972855,43.09729,57.8814,83.5365,12.1,79809,38.28664,3.381,44199,NA,11.71412,20.23813,8.356100000000001,71.33357008464999,9.71437,17.07957,NA,NA,NA,NA,2.288,1.028,9.196,6.895999999999999,460200,460000,30994.37,38286.64
Shangluo,Shaanxi,2016,22.9948,34.51807860823834,429.8,626.1235879948634,15.9153625,18.821,13.872,69.213,10,29271,2.00568,NA,25468,24.747,2.67702,19.298,1.25519,46.88758395529357,1.07786,1.22235,NA,NA,NA,NA,3.75157,1.2002000000000002,0.69057,0.030000000000000072,611000,610000,2929.8,2005.68
Shangluo,Shaanxi,2017,25.5577,38.530814553443584,689.42,911.9572587585932,19.34868,23.89,10.3124,75.70599999999999,9.4,31856,2.10689,0.32698,27647,29.916000000000004,2.17572,21.098,1.31694,60.52892835475152,1.01336,1.26684,NA,NA,NA,NA,3.09466,1.8245,0.31333,0,611000,610000,3005.523,2106.89
Shangluo,Shaanxi,2018,25.8021,35.77997918471817,659.25,914.1848747902752,21.28076564,23.69,8.9861,82.477,8,34674,2.2244,0.322,23491,28.46,2.18313,24.29454,1.47627,67.62171744238778,1.03521,1.76109,NA,NA,NA,NA,4.9494,2.0913,1.19021,0.6504000000000001,611000,610000,3203.935,2224.4
Shangluo,Shaanxi,2019,30.8739,40.315316344190826,703.86,917.7205703473498,25.8479546,28.24069,7.0204,83.721,5.3,35181,2.7379100000000003,0.259,25503,29.396,2.09609,29.85711,1.39156,66.38837072835612,1.51901,2.55234,NA,NA,NA,NA,6.78001,5.14791,1.222,1.162,611000,610000,3694.83,2737.91
Shangluo,Shaanxi,2020,38.9203,48.58398330926622,723.15,902.7019387276312,28.78,36.814,7.1959,73.946,-11.2,35381,3.67481,0.239,26616,NA,2.08476,28.97162,1.24325,59.63516184117116,1.87762,3.46639,NA,NA,NA,NA,4.86053,2.16178,NA,NA,611000,610000,4056,3674.81
Shangluo,Shaanxi,2021,43.0146,49.40392459055112,670.74,770.1092378046349,36.661,39.987,9.7784,85.2292,9.5,41812,5.61346,0.321,28655,NA,2.68209,27.42863,1.50451,56.094687352027705,2.7831,3.45524,NA,NA,NA,NA,NA,NA,NA,NA,611000,610000,5048.101,5613.46
Shangqiu,Henan,2016,8.8,14.474198813761912,90.24,148.38140026412557,17.509999999999998,19.037,27.7995,198.91538,8.684984,27331.800819,30.115,0.24622,25217.30131,NA,11.74346,42.24335,8.13063,69.23538718571868,7.66019,9.88392,NA,NA,1.497,NA,3.4827800000000004,1.9263600000000003,3.19363,1.668,411400,410000,3376.731,30115
Shangqiu,Henan,2017,9.2464,22.519786176900173,87.34,212.7257177849638,20.301,24.105,27.8241,219.55524,8.667702,30116.697187,31.792,0.29182,27595.29569,NA,12.88478,46.308,8.69896,67.51345385796265,10.358,12.274,NA,NA,5.3037672,NA,4.2475000000000005,2.16406,3.57162,2.648,411400,410000,3789.36,31792.44
Shangqiu,Henan,2018,9.592,23.33833473184259,68.46,166.5681818294847,25.51,29.429,30.5748,265.952,8.7,32669.96,33.993,0.357,29995.77,NA,15.36592,50.25683,10.85281,70.62909347439007,21.89736,23.90738,NA,NA,2.53,NA,2.63467,1.85502,3.72802,3.39004,411400,410000,4500.932,33993
Shangqiu,Henan,2019,10.634,28.222320950565177,85.39,226.63647678911408,30.95768,35.38599,31.9437,291.1204065,7.4,39719.21495,33.432,0.502,32335,NA,17.171,53.75388,11.884,69.20971405276339,19.05415,23.06283,NA,NA,2.55,2.45,NA,NA,NA,NA,411400,410000,5190.191,33432.23
Shangqiu,Henan,2020,14.0896,37.72050748366353,105.68,282.92169809150664,41.21689,56.194590000000005,32.0772,292.5332748,-0.762088,37438.748188,34.594,0.618,32852.8,NA,18.01387,56.15778,11.56467,64.19869800326083,20.92167,31.4583,NA,NA,1.42,-1.6800000000000002,2.869,0.95226,10.502,9.355,411400,410000,5566.309,34594
Shangqiu,Henan,2021,21.6469,47.136317893357,165.94,361.331255278016,66.74424,70.80859000000001,36.9422,308.3322386,3.974217,39678.313503,39.737,0.842,34758,NA,19.01307,51.46708,12.35827,64.99881397375596,21.09191,29.66701,NA,NA,2.0503488,-0.39665120000000026,9.309,1.588130000000001,19.271,14.7084,411400,410000,NA,NA
Shaoxing,Zhejiang,2016,15.46,86.01438289812761,115.93,645.070223793148,74.03,83.77000000000001,85.5741,478.903,5.5,96204,64.119,27.605,50305,167.863,39.03,45.60959,33.22536,85.12774788624135,24.70407,23.78083,NA,NA,9.1689689,6.0089689,NA,NA,NA,NA,330600,330000,8116.603,64119
Shaoxing,Zhejiang,2017,15.4754,113.2126845452458,96.41,705.2697507532383,78.59,79.132,91.8263,507.837,7.1,101588,67.81,29.465,54445,NA,43.14,46.98,36.649,84.95363931386186,38.15,41.28,NA,NA,16.7239035,11.933097904,NA,NA,NA,NA,330600,330000,9428.296,67807.31
Shaoxing,Zhejiang,2018,16.5445,130.381688527405,92.02,725.1697438050991,89.62,89.666,90.0638,541.6899999999999,7.1,107853,79.806,33.994,59049,NA,50.134,55.665,41.267,82.3134000877648,46.972,50.335,NA,NA,12.798380289,9.553720552,NA,NA,NA,NA,330600,330000,12573.911,79816.45
Shaoxing,Zhejiang,2019,17.9558,143.1210877944398,83.31,663.4636426787515,103.798,103.935,82.4504,578.074,7.2,114561,82.523,35.64,63935,140.04000000000002,52.84,64.087,41.84,79.18243754731265,71.616,77.494,NA,NA,15.621451266999998,11.268865174999998,NA,NA,NA,NA,330600,330000,13945.354,82522.79
Shaoxing,Zhejiang,2020,20.7999,179.23416074331445,90.44,779.4078229612671,124.82,125.24,81.467,600.1,3.3,113746,90.03099999999999,37.376,66694,155.18,54.35173999999999,66.7163,44.38743,81.66698987005752,83.42425,94.39507,NA,NA,27.986891378,13.702618978,8.129999999999999,2.272,22.18,18.681,330600,330000,16100.755,90031.09
Shaoxing,Zhejiang,2021,3.5888,177.9254912213617,81.43,684.993463640373,24.387,25.39,84.5071,679.5260000000001,8.7,127874.73,102.68035,46.393,73101,193.41,60.38029,71.44995,49.08561,81.29409448016894,115.4769,116.67736,NA,NA,14.0760188,4.438278500000001,9.25,0.6010000000000005,24.274,18.331,330600,330000,18091.705,102680.35
Shaoyang,Hunan,2016,9.77,30.486964376217117,114.95,360.8526725086514,14.948,NA,20.4393,153.026,8,20987,14.57223,1.3051115,22996.34713,NA,9.68474,47.38295,4.34855,44.901050518651,3.2318,4.37821,NA,NA,0.7195784,NA,NA,NA,5.570069999999999,0.0509999999999998,430500,430000,2953.14,14572.23
Shaoyang,Hunan,2017,7.27,31.63923271703133,86.82,377.7157579537077,11.836,NA,19.0983,162.753,8.1,22148,16.92529,1.6948459,25029.17401,NA,9.75525,51.07924,4.89386,50.1664232080162,3.8777,4.32043,NA,NA,4.3504477,4.1035477,6.226789999999999,3.03627,2.334,0,430500,430000,3470.56,16925.29
Shaoyang,Hunan,2018,21.6206,43.98651233573612,200.27,407.4530995528087,38.542,38.591,17.1914,178.265,7.6,24178,18.8606,2.286054172,27167,NA,9.42359,54.815650000000005,5.668010000000001,60.147035259386286,9.82097,8.78644,NA,NA,NA,NA,6.853230000000001,2.6936400000000007,5.18979,1.3560000000000003,430500,430000,3926.58,18860.6
Shaoyang,Hunan,2019,21.1059,43.023840097463214,194.61,396.71573056325457,45.43,45.437,17.6965,215.2476683,8,29339.28554,21.88013,3.75672,29503,NA,10.29374,58.16831,6.340120000000001,61.59199668924997,13.049879999999998,13.21811,NA,NA,1.1044103,0.2783489,5.38929,1.5910699999999998,8.61115,5.104970000000001,430500,430000,4193.54,21880.13
Shaoyang,Hunan,2020,24.9356,50.52236115934334,197.73,281.2217592932542,56.125,56.139,17.8473,225.08,3.9,34063.426,24.11547,3.80431,30844.916896,NA,10.5341,59.02346,6.601649999999999,62.669331029703535,29.72722,11.21104,NA,NA,1.7600000000000002,1.4186786999999998,5.06846,1.9969200000000005,8.83063,5.21163,430500,430000,4527.45,24115.47
Shaoyang,Hunan,2021,27.1843,53.74496581702437,199.67,395.346638698204,66.91499999999999,67.06,21.0665,246.153,8.5,37783.155536,27.68425,3.71464896,33374,NA,11.8,56.013,7.596999999999999,64.38135593220339,17.884,23.667,NA,NA,0.81303,-1.4073216999999998,8.074,2.273,8.981,8.443999999999999,430500,430000,4506.36,27684.25
Shenyang,Liaoning,2016,31.5353,43.6251958884714,209.64,286.75528530927335,172.183,192.54,75.2307,546.00058,-5.8,65851,70.96706,11.33141,38995.33565,120.83,62.09494,82.53935,51.16436,82.39698758063057,19.65948,18.87225,NA,NA,0.5,NA,18.90691,0.2730400000000003,33.591390000000004,0.4991100000000017,210100,210000,6837.764,70967.06
Shenyang,Liaoning,2017,28.8774,40.7948634204997,191.43,270.43067678913303,169.365,192.43,76.7519,586.49653,3.5,70722,81.42371,12.84581,41358.84294,NA,65.62406,85.50151,53.673080000000006,81.78872200226564,21.22544,20.99787,NA,NA,NA,NA,24.96161,-0.030480000000000017,31.80489,0,210100,210000,7944.248,81423.71
Shenyang,Liaoning,2018,27.6273,36.30128166847451,148.06,194.54446941981297,168.57997,195.58674,74.6861,610.1924799999999,5.4,73473,99.6721,14.95015,44054.199,NA,72.06358,96.48861,57.8073,80.21708052805592,40.87535,35.57706,NA,NA,NA,NA,19.14487,1.96541,7.621609999999999,-0.03179000000000087,210100,210000,8680.114,99672.1
Shenyang,Liaoning,2019,26.9814,35.45948867082052,140.15,184.1830064764582,174.57795000000002,201.81102,69.7053,647.03,4.2,77777,117.4804,15.56208,46786,NA,73.02853,104.7676,58.6512,80.31272161715427,49.78707,42.84122,NA,NA,1.752081,NA,9.60941,2.7796499999999997,16.45516,3.4031300000000018,210100,210000,10251.233,117480.4
Shenyang,Liaoning,2020,27.0604,35.570734424059594,134.51,176.8139926061325,177.82983,199.221,68.5331,657.1600000000001,0.8,72936,123.58866,14.85676,47413.063148,NA,73.60802,107.40503,60.11289000000001,81.66622332729506,58.30066000000001,53.39277,NA,NA,0.8550000000000001,NA,19.63627,2.472749999999999,9.44121,1.6599899999999992,210100,210000,11617.21,123588.66
Shenyang,Liaoning,2021,24.8569,33.4176979099531,89.17,119.88535508972193,180.18764,202.051,74.8826,724.9,7,79706,122.26107,21.89,50565.963912,NA,77.30203,103.23095000000001,61.24273,79.22525449849117,51.21027,37.59448,NA,NA,1,NA,12.259,0.3356099999999998,14.443,2.3395200000000003,210100,210000,NA,NA
Shijiazhuang,Hebei,2016,12.29,44.46406231164774,94.37,341.28570779895387,72.88,NA,55.048,592.77293,6.8,54526,101.5765,11.61,30459.26,219.03000000000003,41.07238,74.61188,28.93655,70.45257664639838,36.07252,40.9848,NA,NA,6.369988000000001,NA,NA,NA,13.3415,8.054579999999998,130100,130000,7100.46,103630.96
Shijiazhuang,Hebei,2017,14.6656,43.90778636422016,96.71,289.5429797035736,94.753,108.748,57.1306,646.0899999999999,7.3,54857,121.2272,12.72927,32929,235.58,46.08886,80.67284,31.0313,67.32928521122024,51.79879,56.4444,NA,NA,4.3371885,NA,NA,NA,10.5471,10.249,130100,130000,9361.894,124363.3
Shijiazhuang,Hebei,2018,19.9697,56.09011809803353,99.23,278.6467556758392,107.339,123.018,52.4073,537.51,7.5,55723,101.07146,13.88019,35563,NA,51.967780000000005,99.16127,35.99291,69.26004920741275,56.08659,63.66279,NA,NA,3.5735696,3.0735696,NA,NA,12.14744,10.38483,130100,130000,10399,101071.46
Shijiazhuang,Hebei,2019,22.0264,59.88424767755857,105.07,290.2106161276511,127.972,146.262,54.131100000000004,580.994414,6.666873,52859.0001,88.76439,17.088,38550,NA,56.91283,105.13884,38.12926,66.99589530163938,62.0791,69.8518,NA,NA,17.7615749,NA,NA,NA,NA,NA,130100,130000,9233.562,88764.39
Shijiazhuang,Hebei,2020,26.2279,68.18871891565938,129.7,337.2137101555515,155.66500000000002,172.775,56.3226,593.51,3.9,52961,92.64907,19.35,40247,NA,60.50476999999999,107.42548,37.57152,62.09679005473453,58.82276,83.90945,NA,NA,0.8,-4.86097051,NA,NA,NA,NA,130100,130000,9893.441,92649
Shijiazhuang,Hebei,2021,26.6072,67.76831998563857,161.43,411.15758135649554,172.68900000000002,195.174,59.6617,649.03,6.6,57830,95.13162,22.83,43023.6,NA,65.40566,109.62761,39.93492,61.05728464478456,41.03083,50.79921,NA,NA,3.579,0.7609590000000003,13.025,-2.803,6.498,0.31100000000000066,130100,130000,NA,NA
Shizuishan,Ningxia,2016,13.55,13.54818213732118,281.26,244.7414702778755,6.958,8.118,30.219,51.3574436,6.6,64880.400616,4.21474,0.33985,25970.13951,NA,2.843,9.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640200,640000,2506.302,4214.74
Shizuishan,Ningxia,2017,12.5713,12.571335115231491,291.63,414.124130287544,6.725790000000001,7.638079999999999,26.0113,53.501,7.2,66956,1.86079,0.5490700000000001,28186,NA,1.50213,5.77491,1.02678,68.35493599089293,0.11792,0.23762,NA,NA,NA,NA,NA,NA,NA,NA,640200,640000,2517.633,1860.79
Shizuishan,Ningxia,2018,11.959,11.959019564350578,302.95,421.8493118785367,7.24619,8.313379999999999,24.3533,60.591840000000005,8,75390,0.82539,0.7070000000000001,30583,NA,1.56872,6.4415,1.755,111.87464939568564,0.14138,0.53642,NA,NA,NA,NA,NA,NA,NA,NA,640200,640000,2473.208,558.36
Shizuishan,Ningxia,2019,14.9512,14.951210080374713,308.85,487.2415969198799,7.6437,8.76438,18.5543,51.12429,7,63494,0.16665000000000002,0.633,33016,NA,1.4515,7.82297,1.69,116.43127798828796,0.10929,0.38451,NA,NA,NA,NA,NA,NA,NA,NA,640200,640000,2522.563,166.65
Shizuishan,Ningxia,2020,23.1564,23.156431883691923,330.43,514.0150490569749,12.54207,14.22195,17.9724,54.16236,6,71901,0.31127,0.5660000000000001,34157.6,NA,2.17732,12.11483,1.03389,47.48452225671927,0.2614,0.76129,NA,NA,NA,NA,NA,NA,NA,NA,640200,640000,2614.919,311.27
Shizuishan,Ningxia,2021,13.2278,13.227794742507598,439.28,439.18157604455325,8.16197,14.972,29.784300000000002,61.70318,7.2,81943,0.40212,0.754,36549,NA,1.6598099999999998,5.57277,1.16602,70.25020936131244,0.18306,0.1159,NA,NA,NA,NA,NA,NA,NA,NA,640200,640000,NA,402
Shuangyashan,Heilongjiang,2016,18.9131,40.38068999758677,362.49,773.9468269854345,8.27254,9.92574,15.9619,43.7397066,2.639413,29959,0.87374,0.1372508,22416,4.354979999999999,2.0867,13.07304,1.36985,65.64671490870752,0.19542,0.35284,NA,NA,1.0152,NA,2.34298,0.03102000000000018,0.25919,-0.251,230500,230000,2399.137,873.74
Shuangyashan,Heilongjiang,2017,21.3116,49.22946561474523,350.6,809.8705834307667,9.86537,11.63605,15.2725,46.291112600000005,5,32277,1.55138,0.1444748,23806,NA,2.30988,15.124440000000002,1.51723,65.6843645557345,0.50401,0.6190100000000001,NA,NA,4.4827336,NA,2.01552,1.75912,0.11769,0.05349,230500,230000,2463.683,1551.38
Shuangyashan,Heilongjiang,2018,28.4714,49.19093056059172,479.67,861.5677546626595,14.43499,14.435,17.6724,50.7,5.2,35527,1.7240300000000002,0.154,25272,NA,2.6531,15.01267,1.81993,68.5963589762919,0.2416,0.71417,NA,NA,0.11774,-0.6822600000000001,6.0363500000000005,1.85854,0.42554,NA,230500,230000,2579.866,1724.03
Shuangyashan,Heilongjiang,2019,35.8975,58.704697877675706,573.04,937.1162600530058,17.10284,17.65582,15.4563,47.64352,4.776299,33844,0.6609700000000001,0.202,26844,NA,2.7054400000000003,17.503790000000002,1.72379,63.71569874031581,0.279,1.25068,NA,NA,NA,NA,NA,NA,0.90636,0.89985,230500,230000,2455.624,660.97
Shuangyashan,Heilongjiang,2020,41.2194,61.19128261750056,722.32,1072.3100978419052,20.36008,20.939330000000002,14.2128,49.39445,1.159183,40370.032099,0.8526199999999999,0.18,27340,NA,2.54147,17.88158,1.62423,63.90907624327653,0.27722,2.76803,NA,NA,NA,NA,3.13868,1.94912,1.39465,1.3112,230500,230000,2656.822,852.62
Shuangyashan,Heilongjiang,2021,47.7132,66.67588828579457,690.08,964.3400049182948,24.62,24.905,21.1052,51.6,6.3,43270,1.01007,0.323,29448,NA,3.17253,15.02,1.82671,57.57896694436301,0.39517,2.42904,NA,NA,NA,NA,2.835,1.3030000000000002,3.096,2.9720000000000004,230500,230000,NA,NA
Suihua,Heilongjiang,2016,8.6233,10.262459012383234,153.25,182.38080901224689,11.351,13.68317,14.6845,131.63122,6.731244,24109,3.75931,0.1821651,22060,NA,5.57798,37.98551,3.35334,60.11746187688016,1.82883,2.32605,NA,NA,NA,NA,3.40229,1.99071,0.68838,0.5,231200,230000,3117.44,3759.31
Suihua,Heilongjiang,2017,11.4599,13.387130025561852,228.99,267.4964015227948,15.32,17.56,13.4008,133.68356,5.8,24965,5.87064,0.2510994,23450,NA,5.606949999999999,41.84027,3.46491,61.79669873995665,1.08338,1.93195,NA,NA,NA,NA,4.28124,3.3899599999999994,0.8764200000000001,0.85341,231200,230000,3025.129,5870.64
Suihua,Heilongjiang,2018,14.4528,15.340128112540455,259.1,275.02717355134433,19.65,20.380000000000003,14.3977,135.95999999999998,4.1,25841,5.52212,0.5349999999999999,25023,NA,6.09834,42.35636,3.82273,62.684763394628696,1.48507,2.4260100000000002,NA,NA,NA,NA,5.15471,3.5981900000000002,1.15687,1.11695,231200,230000,3049.456,5522.12
Suihua,Heilongjiang,2019,24.5213,25.60395544289793,358.58,374.4127096652572,27.00098,27.79245,13.7779,110.11239,3.480003,21045,3.6036,0.604,26760,NA,6.4889600000000005,47.09672,3.98048,61.34234145379228,1.041,3.69579,NA,NA,NA,NA,5.65176,5.15533,2.52098,2.50378,231200,230000,3248.236,3603.6
Suihua,Heilongjiang,2020,29.4664,30.71361172244846,326.65,340.4804998593767,33.89112,34.97815,13.3461,115.01633,1.953765,30256.880808,10.82317,0.511,27546,NA,6.748690000000001,50.5666,4.0280000000000005,59.685657512791366,3.62655,6.50809,NA,NA,NA,NA,6.82261,5.011950000000001,1.94543,1.92668,231200,230000,4298.608,10823.17
Suihua,Heilongjiang,2021,33.5197,34.80721936293623,476.94,494.4742861521741,39.47619,40.206,16.0872,117.77,6.3,31915,5.37936,0.6679999999999999,29700,NA,6.31762,39.27105,3.84698,60.89286788379168,1.95927,2.75178,NA,NA,NA,NA,5.604,3.738,2.242,1.898,231200,230000,NA,5380
